# run id	ion theta	ion phi	initial x position	initial y position	initial/final z position	initial velocity	initial x velocity	initial y velocity	initial z velocity
# -	deg	deg	Å	Å	Å	Å/ps	Å/ps	Å/ps	Å/ps
run_id	theta	phi	x0	y0	z	v	vx	vy	vz	shift_x	shift_y 
1184	0.000000000	145.056186168	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.252267864	-0.306678801
1185	0.000000000	10.218500938	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.293349417	0.094593908
1186	0.000000000	77.627610732	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.408052546	0.445368823
1187	0.000000000	21.761923735	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.021299246	-0.305090163
1188	0.000000000	125.074125221	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.294319584	-0.159261302
1189	0.000000000	67.455181201	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.398911824	-0.094959814
1190	0.000000000	109.224465156	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.381101500	0.032736330
1191	0.000000000	172.092986397	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.326270459	0.078092877
1192	0.000000000	101.581677456	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.104401683	-0.452365068
1193	0.000000000	123.183789454	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.139502621	0.145805180
1194	0.000000000	75.484015529	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.022205838	0.214629686
1195	0.000000000	21.737131138	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.426123273	0.164235819
1196	0.000000000	151.387554293	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.434105901	0.135202820
1197	0.000000000	133.726475300	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.431016689	0.330699777
1198	0.000000000	8.938354654	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.208807537	0.404206417
1199	0.000000000	55.445297304	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.117446355	0.232114482
1200	0.000000000	177.910273768	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.061808038	-0.377706767
1201	0.000000000	53.735638231	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.164337466	0.289277228
1202	0.000000000	64.878608539	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.178680094	-0.063974818
1203	0.000000000	70.713151781	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.143742315	-0.378383515
1204	0.000000000	70.813052013	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.176615150	-0.159693911
1205	0.000000000	87.937449535	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.357363332	0.266975775
1206	0.000000000	132.091180060	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.162080758	-0.252586637
1207	0.000000000	177.493890347	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.311503702	0.419964261
1208	0.000000000	42.246361316	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.071025332	0.391787101
1209	0.000000000	1.474733800	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.498095532	0.189309026
1210	0.000000000	156.675279500	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.314093910	-0.416810286
1211	0.000000000	83.567928427	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.087352522	0.480618991
1212	0.000000000	84.004689288	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.205861656	-0.178783204
1213	0.000000000	10.193299691	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.425172456	-0.317349135
1214	0.000000000	139.115884904	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.419314488	-0.388686662
1215	0.000000000	69.276189909	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.489657212	-0.116579959
1216	0.000000000	32.751672287	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.224332912	-0.148901918
1217	0.000000000	89.015999225	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.090140714	0.237304060
1218	0.000000000	161.754186635	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.488150885	0.384271275
1219	0.000000000	143.257128100	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.152782621	-0.316444482
1220	0.000000000	99.564966777	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.140831060	-0.022636139
1221	0.000000000	148.828607107	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.197952398	0.055446059
1222	0.000000000	176.197032670	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.498481112	0.237936807
1223	0.000000000	133.897540249	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.058034370	-0.333927287
1224	0.000000000	113.791446288	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.397832726	-0.292931959
1225	0.000000000	76.423432595	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.304288457	0.449921943
1226	0.000000000	87.327384672	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.470969398	0.258597720
1227	0.000000000	22.834267762	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.259220611	-0.187584208
1228	0.000000000	127.649360380	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.417473316	0.388042021
1229	0.000000000	41.683720551	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.434096641	-0.450429247
1230	0.000000000	109.803410699	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.089175060	0.006140918
1231	0.000000000	41.572251183	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.066797473	-0.445176121
1232	0.000000000	113.405977798	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.117562855	-0.194822110
1233	0.000000000	168.981933960	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.057785255	0.200265919
1234	0.000000000	65.952284357	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.298614356	-0.103133879
1235	0.000000000	72.943250882	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.213510731	0.488675416
1236	0.000000000	116.089016532	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.376873401	0.175367628
1237	0.000000000	11.869317739	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.011529329	-0.009016952
1238	0.000000000	164.199432676	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.481708799	-0.262976423
1239	0.000000000	66.010714479	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.487471852	-0.132925293
1240	0.000000000	167.298876716	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.437536915	-0.015068855
1241	0.000000000	101.612655209	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.071587259	-0.150074720
1242	0.000000000	16.196366779	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.057271020	0.378331823
1243	0.000000000	129.417903732	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.056888184	-0.467039168
1244	0.000000000	39.289564149	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.417330559	0.063799208
1245	0.000000000	68.276614983	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.158270960	0.143804036
1246	0.000000000	101.507021545	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.067381647	0.193533836
1247	0.000000000	150.772522084	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.201183569	-0.453440943
1248	0.000000000	93.311032123	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.085446472	-0.463389596
1249	0.000000000	120.036393399	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.027708379	0.099271394
1250	0.000000000	83.809554533	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.466620746	-0.067902402
1251	0.000000000	146.244074683	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.293536734	-0.199392506
1252	0.000000000	142.449197949	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.140968711	0.223465951
1253	0.000000000	55.617702450	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.377122367	0.007311404
1254	0.000000000	79.499033244	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.444904385	0.155092855
1255	0.000000000	45.706562826	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.257568083	-0.410582605
1256	0.000000000	96.750787925	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.032030451	0.433838915
1257	0.000000000	142.521299373	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.309227568	-0.224049164
1258	0.000000000	59.614605137	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.271261245	0.080161756
1259	0.000000000	82.827384101	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.326686114	0.223329357
1260	0.000000000	136.421058901	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.436202742	-0.227003290
1261	0.000000000	75.280021109	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.008773363	-0.336331464
1262	0.000000000	9.454118525	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.158142308	0.133717347
1263	0.000000000	172.412670517	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.372776860	-0.324739036
1264	0.000000000	66.968695694	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.269510450	0.206658894
1265	0.000000000	175.675710238	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.125095414	-0.457018649
1266	0.000000000	113.496473453	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.427304140	0.188755393
1267	0.000000000	127.756008515	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.200760607	0.063724235
1268	0.000000000	89.389766371	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.298429198	0.422928232
1269	0.000000000	65.822093533	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.156138146	-0.247649766
1270	0.000000000	17.705331346	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.422709513	0.377552677
1271	0.000000000	101.190779924	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.153825802	-0.179616999
1272	0.000000000	139.434842462	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.380206436	-0.101522518
1273	0.000000000	84.514549521	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.089129885	-0.193056357
1274	0.000000000	126.203052458	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.174237335	-0.024218458
1275	0.000000000	65.589381729	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.472154998	-0.289707817
1276	0.000000000	142.676509106	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.098030505	-0.418813020
1277	0.000000000	28.889798801	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.316703945	-0.197033237
1278	0.000000000	175.737572091	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.192188414	-0.437447297
1279	0.000000000	148.611733600	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.477693872	0.317353760
1280	0.000000000	133.241458380	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.481997392	-0.049973618
1281	0.000000000	40.026732649	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.051086118	-0.162478052
1282	0.000000000	53.690158778	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.084756060	-0.283123849
1283	0.000000000	113.081210494	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.068581457	-0.067750281
1284	0.000000000	148.328249533	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.102193014	0.067406377
1285	0.000000000	74.289827999	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.422214389	0.237772766
1286	0.000000000	2.505317343	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.472291473	0.006942873
1287	0.000000000	124.712829846	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.218223891	0.239368841
1288	0.000000000	4.009338202	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.166528895	-0.434747814
1289	0.000000000	146.008395652	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.480537489	0.093555401
1290	0.000000000	106.503072295	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.242988076	-0.330786059
1291	0.000000000	26.061233410	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.117710032	-0.041847834
1292	0.000000000	16.009978061	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.273081313	0.199383336
1293	0.000000000	110.715037767	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.451103472	0.354366058
1294	0.000000000	100.058915686	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.369237236	0.080765915
1295	0.000000000	56.887662160	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.033950758	0.220779850
1296	0.000000000	121.485187918	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.127992817	0.125228056
1297	0.000000000	39.256912369	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.064447448	-0.411157290
1298	0.000000000	145.192576036	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.467565132	-0.378501446
1299	0.000000000	49.980129295	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.201990822	-0.240085576
1300	0.000000000	14.724054679	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.487630486	-0.190857509
1301	0.000000000	115.906539779	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.110765520	-0.072790090
1302	0.000000000	152.232329768	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.127127989	-0.030746818
1303	0.000000000	29.546983450	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.488622117	0.026839992
1304	0.000000000	65.892092277	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.292636999	-0.256397824
1305	0.000000000	73.184914703	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.402153710	-0.280883956
1306	0.000000000	68.775004076	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.127594353	0.133705926
1307	0.000000000	63.313278227	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.037215170	-0.073299188
1308	0.000000000	61.070405152	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.283898739	-0.228495331
1309	0.000000000	56.977161085	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.187829030	-0.107307189
1310	0.000000000	45.595059112	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.450880677	-0.208951924
1311	0.000000000	74.636143544	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.319062946	-0.014936338
1312	0.000000000	88.312530523	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.448897060	-0.230370091
1313	0.000000000	139.117683185	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.415412923	-0.066208509
1314	0.000000000	2.033235589	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.454875087	-0.161459931
1315	0.000000000	33.288690873	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.413594594	0.166739593
1316	0.000000000	135.494969726	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.368092509	0.213661580
1317	0.000000000	175.923313663	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.100757107	0.461567858
1318	0.000000000	79.288045402	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.347504395	-0.012868874
1319	0.000000000	18.276426138	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.410903395	0.081449797
1320	0.000000000	15.263791336	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.489473075	-0.409039738
1321	0.000000000	160.810640718	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.287459266	-0.106108621
1322	0.000000000	141.352096256	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.269101962	0.381573717
1323	0.000000000	176.242041152	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.118656764	-0.364516124
1324	0.000000000	81.665512862	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.356557665	0.231834594
1325	0.000000000	88.698728276	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.286264282	-0.499372387
1326	0.000000000	179.559367137	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.191889165	-0.017459975
1327	0.000000000	129.273784754	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.010601962	-0.291459486
1328	0.000000000	6.377599712	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.423051877	-0.230065715
1329	0.000000000	144.171960158	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.490673792	0.186275078
1330	0.000000000	55.846338162	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.021954039	-0.329275278
1331	0.000000000	124.878692441	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.385863271	-0.066057278
1332	0.000000000	163.987750469	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.219259599	0.384959632
1333	0.000000000	95.148837176	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.452430913	-0.291200508
1334	0.000000000	36.003752702	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.081331695	0.275085107
1335	0.000000000	5.243149167	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.159086234	-0.348447674
1336	0.000000000	101.586796031	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.208958761	-0.466884247
1337	0.000000000	120.367141276	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.083929689	-0.230654567
1338	0.000000000	134.113775997	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.280395776	0.336961346
1339	0.000000000	108.957079476	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.425373554	0.074371679
1340	0.000000000	6.075041535	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.487333018	0.199780838
1341	0.000000000	51.764722342	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.006980421	-0.383770567
1342	0.000000000	98.288898243	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.019972004	0.003974449
1343	0.000000000	94.324080655	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.288320061	0.066877016
1344	0.000000000	153.884492633	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.466227541	0.412631198
1345	0.000000000	111.753360299	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.279700400	0.460411345
1346	0.000000000	61.341504856	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.461169847	0.011962223
1347	0.000000000	24.905501907	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.358818907	-0.227348882
1348	0.000000000	150.907800867	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.396719496	0.402493449
1349	0.000000000	120.756949951	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.240114466	0.482386200
1350	0.000000000	113.839874030	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.004925658	0.268778645
1351	0.000000000	107.953445348	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.010594246	0.016689590
1352	0.000000000	20.016423231	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.151248337	0.398525813
1353	0.000000000	151.774771409	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.371529135	-0.113688758
1354	0.000000000	132.282645730	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.016856360	-0.073052132
1355	0.000000000	73.573726055	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.311852786	-0.308505482
1356	0.000000000	173.703874039	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.329012798	-0.143715669
1357	0.000000000	35.667699847	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.166162079	-0.215031116
1358	0.000000000	67.183265247	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.396759970	-0.474812439
1359	0.000000000	7.800190450	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.479722113	-0.183963335
1360	0.000000000	17.783264318	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.221896939	0.171765831
1361	0.000000000	177.230188970	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.068348894	-0.170049545
1362	0.000000000	73.632947975	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.112097957	0.042388715
1363	0.000000000	102.865955134	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.054476604	0.383685552
1364	0.000000000	11.602409989	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.304926830	0.461738168
1365	0.000000000	135.969921602	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.446740796	0.100547403
1366	0.000000000	105.617053092	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.013915913	-0.483460763
1367	0.000000000	115.832697132	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.061482716	0.311086113
1368	0.000000000	26.692410987	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.460830867	0.346261870
1369	0.000000000	171.019745042	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	-0.168211295	-0.036408733
1370	0.000000000	126.850313587	-0.000000000	0.000000000	8.000000000	536.137938636	0.000000000	-0.000000000	-536.137938636	0.066883980	0.492169617
1371	0.000000000	56.869777298	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	-0.043251663	-0.119014348
1372	0.000000000	47.393051164	0.000000000	0.000000000	8.000000000	536.137938636	-0.000000000	-0.000000000	-536.137938636	0.351308003	0.148859494
